brand_username,brand_bio,brand_category,email,influencer_username,influencer_category,engagement_rate_scaled,pagerank,bot_score,sponsored_posts_scaled,category_relevance_score,sentiment_score,brand_match_score_scaled,name
amokequipment,Radical hammocks designed by Norwegian🇳🇴 outdoor engineers #amokequipment #staywild Preorder Draumr XL NOW👇,Personal Goods & General Merchandise Stores,post@amokequipment.com,kaseyhill__,unknown,0.101721228,3.53E-05,0.619555036,0,0,49.94,0.496876093,Amok Equipment™
amokequipment,Radical hammocks designed by Norwegian🇳🇴 outdoor engineers #amokequipment #staywild Preorder Draumr XL NOW👇,Personal Goods & General Merchandise Stores,post@amokequipment.com,coupleofpuzzles,Creators & Celebrities,0.217646648,5.89E-05,0.588556935,0.004524887,0,48.96,0.489369476,Amok Equipment™
amokequipment,Radical hammocks designed by Norwegian🇳🇴 outdoor engineers #amokequipment #staywild Preorder Draumr XL NOW👇,Personal Goods & General Merchandise Stores,post@amokequipment.com,fujifilm_accessories,unknown,0.043854575,2.36E-05,0.680391197,0,0,0,0.002298676,Amok Equipment™
andrewjamesuk,"Award winning designers, manufacturers and retailers of home, kitchen and lifestyle products. #andrewjames",Personal Goods & General Merchandise Stores,customerservices@andrewjamesworldwide.com,anasclifos,Creators & Celebrities,0.200166662,5.53E-05,0.590686178,0.004524887,0,51.85,0.517610289,Andrew James UK Ltd
andrewjamesuk,"Award winning designers, manufacturers and retailers of home, kitchen and lifestyle products. #andrewjames",Personal Goods & General Merchandise Stores,customerservices@andrewjamesworldwide.com,jana_katharina,Creators & Celebrities,0.171646508,1.79E-05,0.578166245,1,0,50.22,0.514233207,Andrew James UK Ltd
andrewjamesuk,"Award winning designers, manufacturers and retailers of home, kitchen and lifestyle products. #andrewjames",Personal Goods & General Merchandise Stores,customerservices@andrewjamesworldwide.com,blanca_suarez,unknown,0.15746627,0.000122189,0.560272073,0.07239819,0,50.38,0.503484123,Andrew James UK Ltd
andrewjamesuk,"Award winning designers, manufacturers and retailers of home, kitchen and lifestyle products. #andrewjames",Personal Goods & General Merchandise Stores,customerservices@andrewjamesworldwide.com,nicole_huisman,Creators & Celebrities,0.098142994,0.000219864,0.575332156,0.013574661,0,50.31,0.500943798,Andrew James UK Ltd
andrewjamesuk,"Award winning designers, manufacturers and retailers of home, kitchen and lifestyle products. #andrewjames",Personal Goods & General Merchandise Stores,customerservices@andrewjamesworldwide.com,ellastarbuck,unknown,0.261967496,6.79E-05,0.649260856,0.004524887,0,50,0.499970841,Andrew James UK Ltd
andrewjamesuk,"Award winning designers, manufacturers and retailers of home, kitchen and lifestyle products. #andrewjames",Personal Goods & General Merchandise Stores,customerservices@andrewjamesworldwide.com,noelledowning,Creators & Celebrities,0.169315635,0.000245463,0.515198534,0.312217195,0.061159179,49.51,0.499147229,Andrew James UK Ltd
andrewjamesuk,"Award winning designers, manufacturers and retailers of home, kitchen and lifestyle products. #andrewjames",Personal Goods & General Merchandise Stores,customerservices@andrewjamesworldwide.com,mollymalhotras,Creators & Celebrities,0.190143958,5.33E-05,0.56734372,0.009049774,0,49.8,0.497412073,Andrew James UK Ltd
andrewjamesuk,"Award winning designers, manufacturers and retailers of home, kitchen and lifestyle products. #andrewjames",Personal Goods & General Merchandise Stores,customerservices@andrewjamesworldwide.com,abraham_van_detta,Creators & Celebrities,0.197919244,5.49E-05,0.684462868,0.027149321,0,49.62,0.495229543,Andrew James UK Ltd
annekleinofficial,"Clothes aren’t going to change the world, the women who wear them will. #AnneKlein",Creators & Celebrities,annekleinsocial@gmail.com,3rdeyeyana,Creators & Celebrities,0.232679042,6.19E-05,0.612297775,0,0.045224239,79.87,0.795125232,Anne Klein
annekleinofficial,"Clothes aren’t going to change the world, the women who wear them will. #AnneKlein",Creators & Celebrities,annekleinsocial@gmail.com,atozsports,Publishers,0.23234803,6.18E-05,0.555657725,0,0,72.38,0.721072311,Anne Klein
annekleinofficial,"Clothes aren’t going to change the world, the women who wear them will. #AnneKlein",Creators & Celebrities,annekleinsocial@gmail.com,jessicaleepixx,Creators & Celebrities,0.287742287,1.29E-05,0.654502564,0.009049774,0.070447368,50.41,0.505164517,Anne Klein
annekleinofficial,"Clothes aren’t going to change the world, the women who wear them will. #AnneKlein",Creators & Celebrities,annekleinsocial@gmail.com,adriehawk,unknown,0.169802378,4.92E-05,0.576299596,0.040723982,0,50.55,0.504842569,Anne Klein
annekleinofficial,"Clothes aren’t going to change the world, the women who wear them will. #AnneKlein",Creators & Celebrities,annekleinsocial@gmail.com,ashleynii,Creators & Celebrities,0.115576326,3.68E-05,0.635926698,0.040723982,0.035792559,50.11,0.499565129,Anne Klein
annekleinofficial,"Clothes aren’t going to change the world, the women who wear them will. #AnneKlein",Creators & Celebrities,annekleinsocial@gmail.com,lyudmyla_p,Creators & Celebrities,0.1493216,6.69E-06,0.538931267,0,0.047665611,49.94,0.498660851,Anne Klein
annekleinofficial,"Clothes aren’t going to change the world, the women who wear them will. #AnneKlein",Creators & Celebrities,annekleinsocial@gmail.com,cirkeline,unknown,0.10111956,3.52E-05,0.551515177,0,0,49.92,0.497116651,Anne Klein
annekleinofficial,"Clothes aren’t going to change the world, the women who wear them will. #AnneKlein",Creators & Celebrities,annekleinsocial@gmail.com,mrchrismcmillan,unknown,0.072245249,1.53E-05,0.688649879,0.027149321,0,49.77,0.494614241,Anne Klein
apexhotels,"Ten contemporary hotels in London, Bath, Edinburgh, Glasgow & Dundee",Transportation & Accomodation Services,facebook@apexhotels.co.uk,elisabethresch,Creators & Celebrities,0.220170583,5.94E-05,0.57633225,0.036199095,0,50.72,0.507290968,Apex Hotels
apexhotels,"Ten contemporary hotels in London, Bath, Edinburgh, Glasgow & Dundee",Transportation & Accomodation Services,facebook@apexhotels.co.uk,kaysewhite,General Interest,0.228988011,0.000111506,0.56219207,0.180995475,0,49.95,0.501831862,Apex Hotels
apexhotels,"Ten contemporary hotels in London, Bath, Edinburgh, Glasgow & Dundee",Transportation & Accomodation Services,facebook@apexhotels.co.uk,katiejanehughes,Creators & Celebrities,0.190780041,0.000246838,0.605000858,0.095022624,0,50.13,0.501568468,Apex Hotels
apexhotels,"Ten contemporary hotels in London, Bath, Edinburgh, Glasgow & Dundee",Transportation & Accomodation Services,facebook@apexhotels.co.uk,loganbenedict,Creators & Celebrities,0.210378311,1.46E-05,0.675972787,0.018099548,0,50.13,0.500407756,Apex Hotels
apexhotels,"Ten contemporary hotels in London, Bath, Edinburgh, Glasgow & Dundee",Transportation & Accomodation Services,facebook@apexhotels.co.uk,ivantaged,Restaurants,0.252798874,1.18E-05,0.743021417,0.063348416,0,49.8,0.498001189,Apex Hotels
apexhotels,"Ten contemporary hotels in London, Bath, Edinburgh, Glasgow & Dundee",Transportation & Accomodation Services,facebook@apexhotels.co.uk,leahdamermaid,Creators & Celebrities,0.283423129,7.22E-05,0.629156281,0.036199095,0,49.52,0.496132902,Apex Hotels
applebees,Welcome to the neighborhood. We'll save you a booth.,Restaurants,,jeisarenata,Creators & Celebrities,0.147248636,1.12E-05,0.732863372,0,0,50.4,0.501422249,Applebee's Grill & Bar
applebees,Welcome to the neighborhood. We'll save you a booth.,Restaurants,,jdaltoncroft,unknown,0.249910121,6.54E-05,0.646139823,0,0,50,0.499733301,Applebee's Grill & Bar
applebees,Welcome to the neighborhood. We'll save you a booth.,Restaurants,,hopemariefit,Creators & Celebrities,0.162403374,4.77E-05,0.685514203,0.018099548,0,50.11,0.499358148,Applebee's Grill & Bar
applebees,Welcome to the neighborhood. We'll save you a booth.,Restaurants,,melissawanbon,Creators & Celebrities,0.118609454,5.81E-06,0.665880158,0.049773756,0,50.08,0.498886809,Applebee's Grill & Bar
applebees,Welcome to the neighborhood. We'll save you a booth.,Restaurants,,katiehwillcox,unknown,0.082833971,7.21E-06,0.598909903,0.054298643,0,50.08,0.498798476,Applebee's Grill & Bar
applebees,Welcome to the neighborhood. We'll save you a booth.,Restaurants,,juliavalencia_,unknown,0.174755329,5.02E-05,0.664196076,0.022624434,0,50,0.498675053,Applebee's Grill & Bar
applebees,Welcome to the neighborhood. We'll save you a booth.,Restaurants,,koshiki_tanaka,unknown,0.205190203,5.63E-05,0.65998189,0.009049774,0,49.25,0.491617848,Applebee's Grill & Bar
applebees,Welcome to the neighborhood. We'll save you a booth.,Restaurants,,nissytee,Creators & Celebrities,0.247256455,1.11E-05,0.558857088,0.013574661,0,48.73,0.487899405,Applebee's Grill & Bar
appletiseruk,"Delicious, fruity refreshment with a touch of sparkle | Tag us in your #Appletiser photos to be featured on our feed!",Home Services,appletiseruk@brands2life.com,cardievents,Home Services,0.12917489,3.59E-05,0.629569263,0.013574661,0.136516042,100,0.99319845,Appletiser UK
appletiseruk,"Delicious, fruity refreshment with a touch of sparkle | Tag us in your #Appletiser photos to be featured on our feed!",Home Services,appletiseruk@brands2life.com,beccaskinner,Home Services,0.140062683,4.31E-05,0.560843094,0.058823529,0.094297817,79.37,0.79026037,Appletiser UK
appletiseruk,"Delicious, fruity refreshment with a touch of sparkle | Tag us in your #Appletiser photos to be featured on our feed!",Home Services,appletiseruk@brands2life.com,birdsparty,Home Services,0.042347898,2.33E-05,0.755923079,0.004524887,0.078457558,79.23,0.78511306,Appletiser UK
appletiseruk,"Delicious, fruity refreshment with a touch of sparkle | Tag us in your #Appletiser photos to be featured on our feed!",Home Services,appletiseruk@brands2life.com,aryannepadilha,Home Services,0.240513122,6.35E-05,0.625296106,0.018099548,0.073329036,77.86,0.775833103,Appletiser UK
appletiseruk,"Delicious, fruity refreshment with a touch of sparkle | Tag us in your #Appletiser photos to be featured on our feed!",Home Services,appletiseruk@brands2life.com,annkathrinmartin,Home Services,0.24365957,6.41E-05,0.527237685,0,0.106827091,76.43,0.762499878,Appletiser UK
appletiseruk,"Delicious, fruity refreshment with a touch of sparkle | Tag us in your #Appletiser photos to be featured on our feed!",Home Services,appletiseruk@brands2life.com,berettafarms,Home Services,0.063495422,2.76E-05,0.787267473,0,0.068365912,56.25,0.558137398,Appletiser UK
appletiseruk,"Delicious, fruity refreshment with a touch of sparkle | Tag us in your #Appletiser photos to be featured on our feed!",Home Services,appletiseruk@brands2life.com,conalma_design,Home Services,0.158758162,9.37E-06,0.614043501,0,0.156658213,53.49,0.5344591,Appletiser UK
appletiseruk,"Delicious, fruity refreshment with a touch of sparkle | Tag us in your #Appletiser photos to be featured on our feed!",Home Services,appletiseruk@brands2life.com,foxsunn,Creators & Celebrities,0.194450598,5.42E-05,0.606544619,0.013574661,0,52.66,0.525530771,Appletiser UK
appletiseruk,"Delicious, fruity refreshment with a touch of sparkle | Tag us in your #Appletiser photos to be featured on our feed!",Home Services,appletiseruk@brands2life.com,arnnoo,Home Services,0.195772034,8.77E-06,0.679469955,0,0.243584077,52.34,0.524138302,Appletiser UK
appletiseruk,"Delicious, fruity refreshment with a touch of sparkle | Tag us in your #Appletiser photos to be featured on our feed!",Home Services,appletiseruk@brands2life.com,amesinteriors,Home Services,0.132052402,8.35E-06,0.680797529,0.004524887,0.069486218,52.51,0.523099808,Appletiser UK
apt2b,The Affordable Resource For All Your Stylish Home Needs!,Home Goods Stores,contact@apt2b.com,bluegraygal,Home Goods Stores,0.104858422,6.85E-05,0.613547935,0.031674208,0.241938792,77.98,0.776706734,Apt2B
apt2b,The Affordable Resource For All Your Stylish Home Needs!,Home Goods Stores,contact@apt2b.com,alenafoodphoto,Creators & Celebrities,0.114232605,5.28E-05,0.611905309,0.126696833,0,77.71,0.773066868,Apt2B
apt2b,The Affordable Resource For All Your Stylish Home Needs!,Home Goods Stores,contact@apt2b.com,cb2,Home Goods Stores,0.057905135,0.001316301,0.597294274,0,0.118986837,77.06,0.765339662,Apt2B
apt2b,The Affordable Resource For All Your Stylish Home Needs!,Home Goods Stores,contact@apt2b.com,athomewithshanna,Home Goods Stores,0.116185568,4.88E-05,0.68565757,0.027149321,0.18750201,75.24,0.748759758,Apt2B
apt2b,The Affordable Resource For All Your Stylish Home Needs!,Home Goods Stores,contact@apt2b.com,kucinadikiara,Home Goods Stores,0.128275746,5.92E-05,0.78200883,0,0.208679582,52.83,0.526847476,Apt2B
apt2b,The Affordable Resource For All Your Stylish Home Needs!,Home Goods Stores,contact@apt2b.com,designforkids,Home Goods Stores,0.079857456,3.09E-05,0.725898162,0.009049774,0.294642652,52.27,0.521856981,Apt2B
apt2b,The Affordable Resource For All Your Stylish Home Needs!,Home Goods Stores,contact@apt2b.com,mossbanklane,Home Goods Stores,0.119862265,3.90E-05,0.777477849,0,0.185586764,51.53,0.513671245,Apt2B
apt2b,The Affordable Resource For All Your Stylish Home Needs!,Home Goods Stores,contact@apt2b.com,angelicaheggen,Home Goods Stores,0.289031933,7.33E-05,0.698969988,0.009049774,0.260031676,50.99,0.51249443,Apt2B
apt2b,The Affordable Resource For All Your Stylish Home Needs!,Home Goods Stores,contact@apt2b.com,roomor_,Home Goods Stores,0.167553966,4.87E-05,0.672265793,0,0.242227751,50.9,0.509486458,Apt2B
apt2b,The Affordable Resource For All Your Stylish Home Needs!,Home Goods Stores,contact@apt2b.com,lamiacucinarossa,Home Goods Stores,0.20653046,7.63E-05,0.628986677,0,0.324965267,50.4,0.506292331,Apt2B
aquaburns,FEEL THE DIFFERENCE  High performance - High Fashion activewear 🧘‍♀️ #aquaburns #wearableart #yogafashionista   ❤️ Check our the New Plum Collection👇,Personal Goods & General Merchandise Stores,info@aquaburnsgalleria.com,amandacotting,Personal Goods & General Merchandise Stores,0.118967791,3.88E-05,0.657218889,0.031674208,0.180610837,81.17,0.807550866,AQUA BURNS • Art • Fashion
aquaburns,FEEL THE DIFFERENCE  High performance - High Fashion activewear 🧘‍♀️ #aquaburns #wearableart #yogafashionista   ❤️ Check our the New Plum Collection👇,Personal Goods & General Merchandise Stores,info@aquaburnsgalleria.com,audreyhirschl,Personal Goods & General Merchandise Stores,0.170050158,1.55E-05,0.657852097,0.031674208,0.204000092,80.89,0.80585286,AQUA BURNS • Art • Fashion
aquaburns,FEEL THE DIFFERENCE  High performance - High Fashion activewear 🧘‍♀️ #aquaburns #wearableart #yogafashionista   ❤️ Check our the New Plum Collection👇,Personal Goods & General Merchandise Stores,info@aquaburnsgalleria.com,feastfashionfaves,Personal Goods & General Merchandise Stores,0.023883839,2.73E-05,0.64842532,0,0.224121711,54,0.537716075,AQUA BURNS • Art • Fashion
aquaburns,FEEL THE DIFFERENCE  High performance - High Fashion activewear 🧘‍♀️ #aquaburns #wearableart #yogafashionista   ❤️ Check our the New Plum Collection👇,Personal Goods & General Merchandise Stores,info@aquaburnsgalleria.com,la_ninchen,Personal Goods & General Merchandise Stores,0.125671352,5.63E-06,0.737720197,0.031674208,0.186136421,52.27,0.521759216,AQUA BURNS • Art • Fashion
aquaburns,FEEL THE DIFFERENCE  High performance - High Fashion activewear 🧘‍♀️ #aquaburns #wearableart #yogafashionista   ❤️ Check our the New Plum Collection👇,Personal Goods & General Merchandise Stores,info@aquaburnsgalleria.com,millennialmomsofficial,Personal Goods & General Merchandise Stores,0.041286266,2.31E-05,0.587165763,0,0.150627757,52.27,0.520593909,AQUA BURNS • Art • Fashion
aquaburns,FEEL THE DIFFERENCE  High performance - High Fashion activewear 🧘‍♀️ #aquaburns #wearableart #yogafashionista   ❤️ Check our the New Plum Collection👇,Personal Goods & General Merchandise Stores,info@aquaburnsgalleria.com,kellierasberry,Personal Goods & General Merchandise Stores,0.101825878,3.54E-05,0.583109267,0.004524887,0.285470874,51.48,0.515206332,AQUA BURNS • Art • Fashion
aquaburns,FEEL THE DIFFERENCE  High performance - High Fashion activewear 🧘‍♀️ #aquaburns #wearableart #yogafashionista   ❤️ Check our the New Plum Collection👇,Personal Goods & General Merchandise Stores,info@aquaburnsgalleria.com,dancingbackwardsinheels,Personal Goods & General Merchandise Stores,0.146489809,1.34E-05,0.773846932,0,0.154209554,51.11,0.509675166,AQUA BURNS • Art • Fashion
aquaburns,FEEL THE DIFFERENCE  High performance - High Fashion activewear 🧘‍♀️ #aquaburns #wearableart #yogafashionista   ❤️ Check our the New Plum Collection👇,Personal Goods & General Merchandise Stores,info@aquaburnsgalleria.com,everafterpress,Personal Goods & General Merchandise Stores,0.034896665,2.71E-05,0.662082361,0.004524887,0.179281792,51.1,0.508782788,AQUA BURNS • Art • Fashion
aquaburns,FEEL THE DIFFERENCE  High performance - High Fashion activewear 🧘‍♀️ #aquaburns #wearableart #yogafashionista   ❤️ Check our the New Plum Collection👇,Personal Goods & General Merchandise Stores,info@aquaburnsgalleria.com,meganroup,Personal Goods & General Merchandise Stores,0.116471466,1.96E-05,0.642885443,0.027149321,0.156289738,50.75,0.506865987,AQUA BURNS • Art • Fashion
aquaburns,FEEL THE DIFFERENCE  High performance - High Fashion activewear 🧘‍♀️ #aquaburns #wearableart #yogafashionista   ❤️ Check our the New Plum Collection👇,Personal Goods & General Merchandise Stores,info@aquaburnsgalleria.com,feknits,Personal Goods & General Merchandise Stores,0.173451692,7.77E-06,0.594099193,0,0.198469761,50.52,0.505912489,AQUA BURNS • Art • Fashion
archdigest,The International Design Authority.,Publishers,contact@architecturaldigest.com,999thefan,Publishers,0.053934717,2.57E-05,0.569669466,0.009049774,0.112516638,100,0.992057601,Architectural Digest
archdigest,The International Design Authority.,Publishers,contact@architecturaldigest.com,965koit,Publishers,0.047927653,2.44E-05,0.795653542,0,0.08700249,92.86,0.919582584,Architectural Digest
archdigest,The International Design Authority.,Publishers,contact@architecturaldigest.com,charlotte_annefidler,Publishers,0.223088106,1.28E-05,0.511724903,0.004524887,0.10898022,79.39,0.791577527,Architectural Digest
archdigest,The International Design Authority.,Publishers,contact@architecturaldigest.com,bad_to_the_bonebroth,Publishers,0.250747624,4.25E-05,0.623375594,0.004524887,0.083709875,79.42,0.791344788,Architectural Digest
archdigest,The International Design Authority.,Publishers,contact@architecturaldigest.com,basmamagazine,Publishers,0.129738616,2.42E-05,0.611683578,0.004524887,0.085232138,79.58,0.791024902,Architectural Digest
archdigest,The International Design Authority.,Publishers,contact@architecturaldigest.com,benchpeg,Publishers,0.087070002,3.90E-06,0.876950442,0,0.13756892,62.5,0.620345212,Architectural Digest
archdigest,The International Design Authority.,Publishers,contact@architecturaldigest.com,latonyayvette,Publishers,0.123488402,0.000151821,0.522417133,0.036199095,0.171222659,51.63,0.51673425,Architectural Digest
archdigest,The International Design Authority.,Publishers,contact@architecturaldigest.com,basketballvines,Publishers,0.070516474,2.90E-05,0.616646169,0.004524887,0.056540356,51.42,0.511616489,Architectural Digest
archdigest,The International Design Authority.,Publishers,contact@architecturaldigest.com,miguelremon,Publishers,0.07281642,3.26E-06,0.544664157,0,0.244973567,50.88,0.508596176,Architectural Digest
archdigest,The International Design Authority.,Publishers,contact@architecturaldigest.com,91xsandiego,Publishers,0.082981282,3.15E-05,0.560139134,0,0.152813697,50.96,0.508541882,Architectural Digest
arcticberries,"100% pure & raw BERRY POWDERS made with wildly grown ARCTIC berries. Jam-packed with nutrients 🌿   🛍Shop at Whole Foods, Ocado, Finnair & world wide👇🏼",Personal Goods & General Merchandise Stores,info@arcticpowerberries.com,angelicawennergren,Creators & Celebrities,0.144506356,4.40E-05,0.635418913,0.081447964,0,78.98,0.785357345,⠀ ⠀ ⠀⠀ ⠀ ⠀Arctic Power Berries
arcticberries,"100% pure & raw BERRY POWDERS made with wildly grown ARCTIC berries. Jam-packed with nutrients 🌿   🛍Shop at Whole Foods, Ocado, Finnair & world wide👇🏼",Personal Goods & General Merchandise Stores,info@arcticpowerberries.com,eli_and_fabi_on_the_road,Creators & Celebrities,0.175103477,7.84E-06,0.695498087,0,0,52,0.517928869,⠀ ⠀ ⠀⠀ ⠀ ⠀Arctic Power Berries
arcticberries,"100% pure & raw BERRY POWDERS made with wildly grown ARCTIC berries. Jam-packed with nutrients 🌿   🛍Shop at Whole Foods, Ocado, Finnair & world wide👇🏼",Personal Goods & General Merchandise Stores,info@arcticpowerberries.com,serlinahohmann,Creators & Celebrities,0.227375667,6.08E-05,0.515473094,0.090497738,0,51.66,0.517809082,⠀ ⠀ ⠀⠀ ⠀ ⠀Arctic Power Berries
arcticberries,"100% pure & raw BERRY POWDERS made with wildly grown ARCTIC berries. Jam-packed with nutrients 🌿   🛍Shop at Whole Foods, Ocado, Finnair & world wide👇🏼",Personal Goods & General Merchandise Stores,info@arcticpowerberries.com,roselinefilion,Creators & Celebrities,0.144718699,1.20E-05,0.663118312,0.009049774,0,50.99,0.507786042,⠀ ⠀ ⠀⠀ ⠀ ⠀Arctic Power Berries
arcticberries,"100% pure & raw BERRY POWDERS made with wildly grown ARCTIC berries. Jam-packed with nutrients 🌿   🛍Shop at Whole Foods, Ocado, Finnair & world wide👇🏼",Personal Goods & General Merchandise Stores,info@arcticpowerberries.com,monicammingo,Creators & Celebrities,0.178442373,7.99E-06,0.603928414,0,0,50,0.498834075,⠀ ⠀ ⠀⠀ ⠀ ⠀Arctic Power Berries
arcticberries,"100% pure & raw BERRY POWDERS made with wildly grown ARCTIC berries. Jam-packed with nutrients 🌿   🛍Shop at Whole Foods, Ocado, Finnair & world wide👇🏼",Personal Goods & General Merchandise Stores,info@arcticpowerberries.com,i_tronisti,Content & Apps,0.138664388,6.21E-06,0.544591141,0,0,49.44,0.493039226,⠀ ⠀ ⠀⠀ ⠀ ⠀Arctic Power Berries
arehucasron,"🍸 #Arehucas, el mejor ron canario.",Grocery & Convenience Stores,dime@elmejordiadespues.com,arielle_miller,Creators & Celebrities,0.181996435,8.15E-06,0.554069656,0.009049774,0,76.65,0.762544369,Arehucas
arehucasron,"🍸 #Arehucas, el mejor ron canario.",Grocery & Convenience Stores,dime@elmejordiadespues.com,alessandracrinzi,Creators & Celebrities,0.145412303,1.30E-05,0.670220374,0.040723982,0,76.49,0.760014362,Arehucas
arehucasron,"🍸 #Arehucas, el mejor ron canario.",Grocery & Convenience Stores,dime@elmejordiadespues.com,eldiariodelidylau,Creators & Celebrities,0.192794238,5.38E-05,0.772695528,0.004524887,0,50.77,0.505624082,Arehucas
arehucasron,"🍸 #Arehucas, el mejor ron canario.",Grocery & Convenience Stores,dime@elmejordiadespues.com,explorewithkate,Creators & Celebrities,0.197497232,5.48E-05,0.709751098,0.004524887,0,50.18,0.500288911,Arehucas
arehucasron,"🍸 #Arehucas, el mejor ron canario.",Grocery & Convenience Stores,dime@elmejordiadespues.com,bestfoodalex,Creators & Celebrities,0.12296038,5.51E-06,0.5577773,0.022624434,0,49.98,0.498325049,Arehucas
arehucasron,"🍸 #Arehucas, el mejor ron canario.",Grocery & Convenience Stores,dime@elmejordiadespues.com,beautybyannierosee,Lifestyle Services,0.085418555,3.20E-05,0.788169517,0.013574661,0,49.87,0.494984917,Arehucas
arrozpratofino,Existe arroz. E existe Prato Fino ❤️,Home Goods Stores,sac@pratofino.com.br,bluegraygal,Home Goods Stores,0.104858422,6.85E-05,0.613547935,0.031674208,0.146394203,77.98,0.775763103,Arroz Prato Fino
arrozpratofino,Existe arroz. E existe Prato Fino ❤️,Home Goods Stores,sac@pratofino.com.br,cb2,Home Goods Stores,0.057905135,0.001316301,0.597294274,0,0.080997053,77.06,0.764964462,Arroz Prato Fino
arrozpratofino,Existe arroz. E existe Prato Fino ❤️,Home Goods Stores,sac@pratofino.com.br,athomewithshanna,Home Goods Stores,0.116185568,4.88E-05,0.68565757,0.027149321,0.127636893,75.24,0.74816851,Arroz Prato Fino
arrozpratofino,Existe arroz. E existe Prato Fino ❤️,Home Goods Stores,sac@pratofino.com.br,kucinadikiara,Home Goods Stores,0.128275746,5.92E-05,0.78200883,0,0.142052949,52.83,0.526189449,Arroz Prato Fino
arrozpratofino,Existe arroz. E existe Prato Fino ❤️,Home Goods Stores,sac@pratofino.com.br,designforkids,Home Goods Stores,0.079857456,3.09E-05,0.725898162,0.009049774,0.200569971,52.27,0.520927887,Arroz Prato Fino
arrozpratofino,Existe arroz. E existe Prato Fino ❤️,Home Goods Stores,sac@pratofino.com.br,mossbanklane,Home Goods Stores,0.119862265,3.90E-05,0.777477849,0,0.126333142,51.53,0.513086036,Arroz Prato Fino
arrozpratofino,Existe arroz. E existe Prato Fino ❤️,Home Goods Stores,sac@pratofino.com.br,angelicaheggen,Home Goods Stores,0.289031933,7.33E-05,0.698969988,0.009049774,0.17700949,50.99,0.511674476,Arroz Prato Fino
arrozpratofino,Existe arroz. E existe Prato Fino ❤️,Home Goods Stores,sac@pratofino.com.br,allynah0,Creators & Celebrities,0.23238334,6.19E-05,0.56878444,0.004524887,0,50.95,0.509396183,Arroz Prato Fino
arrozpratofino,Existe arroz. E existe Prato Fino ❤️,Home Goods Stores,sac@pratofino.com.br,roomor_,Home Goods Stores,0.167553966,4.87E-05,0.672265793,0,0.146569049,50.9,0.508541701,Arroz Prato Fino
arrozpratofino,Existe arroz. E existe Prato Fino ❤️,Home Goods Stores,sac@pratofino.com.br,lamiacucinarossa,Home Goods Stores,0.20653046,7.63E-05,0.628986677,0,0.221211266,50.4,0.505267622,Arroz Prato Fino
artefactomiami,From Brazil to Miami. Contemporary home furnishings and accessories for a fashionable life.,Home Goods Stores,,mariahlleonard,Creators & Celebrities,0.167642507,1.63E-05,0.578044374,0.036199095,0,50.04,0.499698578,Artefacto
artefactomiami,From Brazil to Miami. Contemporary home furnishings and accessories for a fashionable life.,Home Goods Stores,,jessicabiffi,Creators & Celebrities,0.142940024,4.37E-05,0.610661308,0.009049774,0,50.13,0.499608921,Artefacto
artefactomiami,From Brazil to Miami. Contemporary home furnishings and accessories for a fashionable life.,Home Goods Stores,,natashaleeds,Creators & Celebrities,0.13631477,6.54E-06,0.616523959,0.049773756,0.157120144,49.8,0.498289628,Artefacto
artefactomiami,From Brazil to Miami. Contemporary home furnishings and accessories for a fashionable life.,Home Goods Stores,,demarce_c88,unknown,0.107372465,3.65E-05,0.655571784,0,0,50,0.497324569,Artefacto
artefactomiami,From Brazil to Miami. Contemporary home furnishings and accessories for a fashionable life.,Home Goods Stores,,novsunflower,Creators & Celebrities,0.041029606,2.30E-05,0.789214658,0.013574661,0,50,0.495531174,Artefacto
artefactomiami,From Brazil to Miami. Contemporary home furnishings and accessories for a fashionable life.,Home Goods Stores,,80fitz,Local Events,0.145187181,7.16E-05,0.589046723,0.018099548,0,49.63,0.494969598,Artefacto
artefactomiami,From Brazil to Miami. Contemporary home furnishings and accessories for a fashionable life.,Home Goods Stores,,emilyjayneellis,Creators & Celebrities,0.187699478,8.40E-06,0.608642626,0.022624434,0,48.94,0.488784432,Artefacto
ascona_locarno,☀️ Official Tourism account Ascona-Locarno 🌴 Follow us & Tag 📍 #myasconalocarno or @ascona_locarno in your 📸 of our region ❤️,Local Events,social@ascona-locarno.com,celestelevis,Local Events,0.148056386,4.47E-05,0.675367243,0.045248869,0.237350533,85.09,0.847364637,Ascona-Locarno Tourism
ascona_locarno,☀️ Official Tourism account Ascona-Locarno 🌴 Follow us & Tag 📍 #myasconalocarno or @ascona_locarno in your 📸 of our region ❤️,Local Events,social@ascona-locarno.com,alissayoga,Local Events,0.054642899,9.76E-05,0.645447947,0,0.1040336,76.77,0.761941041,Ascona-Locarno Tourism
ascona_locarno,☀️ Official Tourism account Ascona-Locarno 🌴 Follow us & Tag 📍 #myasconalocarno or @ascona_locarno in your 📸 of our region ❤️,Local Events,social@ascona-locarno.com,kaleighrose__,Local Events,0.247587898,6.49E-05,0.656406905,0,0.197776266,62.5,0.625034966,Ascona-Locarno Tourism
ascona_locarno,☀️ Official Tourism account Ascona-Locarno 🌴 Follow us & Tag 📍 #myasconalocarno or @ascona_locarno in your 📸 of our region ❤️,Local Events,social@ascona-locarno.com,margemusic,Local Events,0.167914947,4.88E-05,0.65846849,0.004524887,0.288428545,52,0.520963095,Ascona-Locarno Tourism
